Order ID-1,Order Date,Customer Name,City,Country,Region,Segment,Ship Date,Ship Mode,State,Order ID,Product Name,Discount,Sales,Profit,Quantity,Category,Sub-Category
AZ-2011-9155070,2/18/2011,Julian Mack,Paris,France,Central,Consumer,2/23/2011,Economy,Ile-de-France,AZ-2011-9155070,"Avery Hole Reinforcements, Durable",0,24,8,4,Office Supplies,Binders
AZ-2011-9155070,2/18/2011,Julian Mack,Paris,France,Central,Consumer,2/23/2011,Economy,Ile-de-France,AZ-2011-9155070,"Panasonic Calculator, Durable",0.15,129,-2,3,Technology,Machines
AZ-2011-8122214,2/18/2011,Ronald Everson,Beaune,France,Central,Corporate,2/24/2011,Economy,Bourgogne-Franche-Comté,AZ-2011-8122214,"OIC Thumb Tacks, Assorted Sizes",0,35,14,3,Office Supplies,Fasteners
BN-2011-555099,2/21/2011,Jonathan Summons,Zurich,Switzerland,Central,Consumer,2/25/2011,Economy,Zürich,BN-2011-555099,"Stockwell Thumb Tacks, Assorted Sizes",0,21,6,2,Office Supplies,Fasteners
BN-2011-555099,2/21/2011,Jonathan Summons,Zurich,Switzerland,Central,Consumer,2/25/2011,Economy,Zürich,BN-2011-555099,"Smead Box, Single Width",0,32,8,3,Office Supplies,Storage
AZ-2011-2270958,2/21/2011,Eva Hargraves,Milan,Italy,South,Consumer,2/26/2011,Economy,Lombardy,AZ-2011-2270958,"Barricks Round Table, with Bottom Storage",0.5,1003,-943,4,Furniture,Tables
AZ-2011-2270958,2/21/2011,Eva Hargraves,Milan,Italy,South,Consumer,2/26/2011,Economy,Lombardy,AZ-2011-2270958,"Binney & Smith Canvas, Water Color",0,164,78,3,Office Supplies,Art
AZ-2011-2270958,2/21/2011,Eva Hargraves,Milan,Italy,South,Consumer,2/26/2011,Economy,Lombardy,AZ-2011-2270958,"Smead Trays, Blue",0.4,29,-13,1,Office Supplies,Storage
AZ-2011-2270958,2/21/2011,Eva Hargraves,Milan,Italy,South,Consumer,2/26/2011,Economy,Lombardy,AZ-2011-2270958,"Okidata Calculator, Red",0.4,30,-5,1,Technology,Machines
AZ-2011-6186921,2/22/2011,Katherine Grant,Paris,France,Central,Consumer,2/24/2011,Economy Plus,Ile-de-France,AZ-2011-6186921,"Wilson Jones Hole Reinforcements, Recycled",0,10,2,2,Office Supplies,Binders
AZ-2011-8091357,2/22/2011,Darcy Farnell,Grosseto,Italy,South,Consumer,2/26/2011,Economy,Tuscany,AZ-2011-8091357,"Advantus Clock, Black",0,103,30,2,Furniture,Furnishings
AZ-2011-8091357,2/22/2011,Darcy Farnell,Grosseto,Italy,South,Consumer,2/26/2011,Economy,Tuscany,AZ-2011-8091357,"Acco Binder Covers, Recycled",0,41,12,3,Office Supplies,Binders
AZ-2011-8091357,2/22/2011,Darcy Farnell,Grosseto,Italy,South,Consumer,2/26/2011,Economy,Tuscany,AZ-2011-8091357,"Avery Binder Covers, Durable",0,63,8,5,Office Supplies,Binders
AZ-2011-8091357,2/22/2011,Darcy Farnell,Grosseto,Italy,South,Consumer,2/26/2011,Economy,Tuscany,AZ-2011-8091357,"Avery Binder Covers, Recycled",0,23,8,2,Office Supplies,Binders
AZ-2011-8091357,2/22/2011,Darcy Farnell,Grosseto,Italy,South,Consumer,2/26/2011,Economy,Tuscany,AZ-2011-8091357,"Konica Printer, Red",0.4,477,40,3,Technology,Machines
BN-2011-5307099,2/22/2011,Jared Wurster,Dublin,Ireland,North,Consumer,2/27/2011,Economy,Dublin,BN-2011-5307099,"Apple Speaker Phone, with Caller ID",0.5,185,-93,3,Technology,Phones
BN-2011-8574171,2/23/2011,Kayla Ronald,Rome,Italy,South,Corporate,2/28/2011,Economy,Lazio,BN-2011-8574171,"Harbour Creations Bag Chairs, Black",0.6,47,-60,2,Furniture,Chairs
AZ-2011-8279503,2/24/2011,Angus Reading,Namur,Belgium,Central,Corporate,2/28/2011,Economy,Namur,AZ-2011-8279503,"Bush Classic Bookcase, Mobile",0,2076,104,5,Furniture,Bookcases
AZ-2011-8279503,2/24/2011,Angus Reading,Namur,Belgium,Central,Corporate,2/28/2011,Economy,Namur,AZ-2011-8279503,"Acco Binding Machine, Recycled",0,309,77,6,Office Supplies,Binders
AZ-2011-8279503,2/24/2011,Angus Reading,Namur,Belgium,Central,Corporate,2/28/2011,Economy,Namur,AZ-2011-8279503,"Brother Copy Machine, High-Speed",0,525,58,2,Technology,Copiers
BN-2011-3728079,2/26/2011,Jodie Mellor,Zaanstad,Netherlands,Central,Consumer,3/4/2011,Economy,North Holland,BN-2011-3728079,"Advantus Frame, Black",0.2,533,0,6,Furniture,Furnishings
BN-2011-3728079,2/26/2011,Jodie Mellor,Zaanstad,Netherlands,Central,Consumer,3/4/2011,Economy,North Holland,BN-2011-3728079,"Motorola Headset, with Caller ID",0.5,120,-41,3,Technology,Phones
AZ-2011-2777408,3/1/2011,Maya Summers,Bochum,Germany,Central,Home Office,3/4/2011,Economy Plus,North Rhine-Westphalia,AZ-2011-2777408,"Binney & Smith Pens, Easy-Erase",0,147,0,12,Office Supplies,Art
AZ-2011-2777408,3/1/2011,Maya Summers,Bochum,Germany,Central,Home Office,3/4/2011,Economy Plus,North Rhine-Westphalia,AZ-2011-2777408,"Fellowes Shelving, Wire Frame",0.1,102,35,2,Office Supplies,Storage
AZ-2011-2777408,3/1/2011,Maya Summers,Bochum,Germany,Central,Home Office,3/4/2011,Economy Plus,North Rhine-Westphalia,AZ-2011-2777408,"Epson Calculator, Durable",0,47,13,1,Technology,Machines
AZ-2011-496083,3/1/2011,Spencer Akhtar,Berlin,Germany,Central,Consumer,3/5/2011,Economy,Berlin,AZ-2011-496083,"Hamilton Beach Toaster, Black",0.2,364,45,8,Office Supplies,Appliances
AZ-2011-496083,3/1/2011,Spencer Akhtar,Berlin,Germany,Central,Consumer,3/5/2011,Economy,Berlin,AZ-2011-496083,"Fellowes Folders, Blue",0.2,63,24,3,Office Supplies,Storage
AZ-2011-496083,3/1/2011,Spencer Akhtar,Berlin,Germany,Central,Consumer,3/5/2011,Economy,Berlin,AZ-2011-496083,"Smead Shelving, Single Width",0.2,118,37,3,Office Supplies,Storage
AZ-2011-1410648,3/1/2011,Carl Proctor,Rome,Italy,South,Consumer,3/5/2011,Economy,Lazio,AZ-2011-1410648,"Ibico Index Tab, Clear",0,18,3,2,Office Supplies,Binders
AZ-2011-8074602,3/1/2011,Caleb Kenyon,Berlin,Germany,Central,Corporate,3/5/2011,Economy,Berlin,AZ-2011-8074602,"Belkin Keyboard, USB",0.1,151,-5,2,Technology,Accessories
AZ-2011-7903656,3/1/2011,Angus De Groot,Farnborough,United Kingdom,North,Corporate,3/6/2011,Economy,England,AZ-2011-7903656,"Safco Classic Bookcase, Traditional",0,1314,342,3,Furniture,Bookcases
AZ-2011-7903656,3/1/2011,Angus De Groot,Farnborough,United Kingdom,North,Corporate,3/6/2011,Economy,England,AZ-2011-7903656,"Office Star Rocking Chair, Red",0,705,289,5,Furniture,Chairs
AZ-2011-7903656,3/1/2011,Angus De Groot,Farnborough,United Kingdom,North,Corporate,3/6/2011,Economy,England,AZ-2011-7903656,"BIC Sketch Pad, Blue",0,195,35,4,Office Supplies,Art
AZ-2011-7903656,3/1/2011,Angus De Groot,Farnborough,United Kingdom,North,Corporate,3/6/2011,Economy,England,AZ-2011-7903656,"Sanford Pens, Fluorescent",0,37,10,3,Office Supplies,Art
AZ-2011-4069925,3/1/2011,Oscar Clayton,Colmar,France,Central,Consumer,3/8/2011,Economy,Alsace-Champagne-Ardenne-Lorraine,AZ-2011-4069925,"BIC Markers, Easy-Erase",0,107,30,4,Office Supplies,Art
AZ-2011-6969006,3/3/2011,Lincoln Want,Rimini,Italy,South,Consumer,3/9/2011,Economy,Emilia-Romagna,AZ-2011-6969006,"OIC Clamps, 12 Pack",0,58,29,3,Office Supplies,Fasteners
AZ-2011-5822789,3/7/2011,Niamh Mann,Paris,France,Central,Consumer,3/8/2011,Priority,Ile-de-France,AZ-2011-5822789,"BIC Canvas, Easy-Erase",0,108,37,2,Office Supplies,Art
AZ-2011-7677596,3/8/2011,Nicole Nash,Baden-Baden,Germany,Central,Consumer,3/13/2011,Economy,Baden-Württemberg,AZ-2011-7677596,"Advantus Clamps, Assorted Sizes",0,117,15,7,Office Supplies,Fasteners
AZ-2011-3190941,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,Madrid,AZ-2011-3190941,"BIC Pencil Sharpener, Water Color",0,97,37,3,Office Supplies,Art
AZ-2011-3190941,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,Madrid,AZ-2011-3190941,"Kraft Interoffice Envelope, Set of 50",0,94,21,2,Office Supplies,Envelopes
AZ-2011-3190941,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,Madrid,AZ-2011-3190941,"Tenex Folders, Blue",0.1,104,27,5,Office Supplies,Storage
AZ-2011-3190941,3/9/2011,Joshua Romero,Madrid,Spain,South,Consumer,3/12/2011,Priority,Madrid,AZ-2011-3190941,"Sharp Ink, Color",0,126,59,1,Technology,Copiers
AZ-2011-5422408,3/10/2011,John Kemp,Pforzheim,Germany,Central,Home Office,3/10/2011,Immediate,Baden-Württemberg,AZ-2011-5422408,"Motorola Audio Dock, with Caller ID",0,520,203,3,Technology,Phones
AZ-2011-9147715,3/10/2011,Ryan Greenwood,Sheffield,United Kingdom,North,Consumer,3/14/2011,Economy,England,AZ-2011-9147715,"Harbour Creations Chairmat, Adjustable",0.5,74,-18,2,Furniture,Chairs
AZ-2011-1278696,3/10/2011,Naomi Hancock,Coventry,United Kingdom,North,Corporate,3/17/2011,Economy,England,AZ-2011-1278696,"OIC Thumb Tacks, Bulk Pack",0,28,10,2,Office Supplies,Fasteners
AZ-2011-8295770,3/11/2011,Thomas Stephens,Berlin,Germany,Central,Corporate,3/14/2011,Priority,Berlin,AZ-2011-8295770,"Cardinal 3-Hole Punch, Clear",0.1,229,28,9,Office Supplies,Binders
AZ-2011-3714764,3/11/2011,Ashton Charles,Pessac,France,Central,Consumer,3/15/2011,Economy,Aquitaine-Limousin-Poitou-Charentes,AZ-2011-3714764,"Binney & Smith Markers, Blue",0,72,14,3,Office Supplies,Art
AZ-2011-7682838,3/12/2011,Joseph Ford,Basel,Switzerland,Central,Corporate,3/17/2011,Economy,Basel-Stadt,AZ-2011-7682838,"Cameo Mailers, with clear poly window",0,167,7,4,Office Supplies,Envelopes
AZ-2011-7682838,3/12/2011,Joseph Ford,Basel,Switzerland,Central,Corporate,3/17/2011,Economy,Basel-Stadt,AZ-2011-7682838,"Fellowes File Cart, Wire Frame",0,273,57,2,Office Supplies,Storage
AZ-2011-4612792,3/12/2011,Shannon Howe,Helsinki,Finland,North,Consumer,3/19/2011,Economy,Uusimaa,AZ-2011-4612792,"Sanford Sketch Pad, Water Color",0,195,91,4,Office Supplies,Art
AZ-2011-6222257,3/14/2011,Koby Phillip,Bonn,Germany,Central,Consumer,3/16/2011,Priority,North Rhine-Westphalia,AZ-2011-6222257,"Sanford Pens, Water Color",0,43,20,3,Office Supplies,Art
AZ-2011-6222257,3/14/2011,Koby Phillip,Bonn,Germany,Central,Consumer,3/16/2011,Priority,North Rhine-Westphalia,AZ-2011-6222257,"Fiskars Box Cutter, Serrated",0,193,62,6,Office Supplies,Supplies
AZ-2011-823697,3/14/2011,Thomas McCallum,Leipzig,Germany,Central,Consumer,3/17/2011,Economy Plus,Saxony,AZ-2011-823697,"Hoover Stove, Red",0.1,3070,1364,6,Office Supplies,Appliances
AZ-2011-823697,3/14/2011,Thomas McCallum,Leipzig,Germany,Central,Consumer,3/17/2011,Economy Plus,Saxony,AZ-2011-823697,"Eldon File Cart, Single Width",0.1,230,20,2,Office Supplies,Storage
AZ-2011-9700826,3/14/2011,Alexander Bennett,Berlin,Germany,Central,Corporate,3/18/2011,Economy,Berlin,AZ-2011-9700826,"Memorex Router, Erganomic",0.1,220,49,1,Technology,Accessories
AZ-2011-5265250,3/14/2011,Donna Nash,Tourcoing,France,Central,Corporate,3/19/2011,Economy Plus,Nord-Pas-de-Calais-Picardie,AZ-2011-5265250,"Harbour Creations Round Labels, Adjustable",0,14,4,3,Office Supplies,Labels
BN-2011-1399750,3/15/2011,Wanda Wingert,London,United Kingdom,North,Consumer,3/15/2011,Immediate,England,BN-2011-1399750,"Office Star Steel Folding Chair, Set of Two",0.1,254,73,3,Furniture,Chairs
BN-2011-1399750,3/15/2011,Wanda Wingert,London,United Kingdom,North,Consumer,3/15/2011,Immediate,England,BN-2011-1399750,"Binney & Smith Pens, Blue",0.1,11,4,1,Office Supplies,Art
BN-2011-1399750,3/15/2011,Wanda Wingert,London,United Kingdom,North,Consumer,3/15/2011,Immediate,England,BN-2011-1399750,"Sanford Highlighters, Easy-Erase",0.1,29,-2,2,Office Supplies,Art
BN-2011-1399750,3/15/2011,Wanda Wingert,London,United Kingdom,North,Consumer,3/15/2011,Immediate,England,BN-2011-1399750,"Avery Binder, Recycled",0.1,48,19,4,Office Supplies,Binders
BN-2011-1399750,3/15/2011,Wanda Wingert,London,United Kingdom,North,Consumer,3/15/2011,Immediate,England,BN-2011-1399750,"Stockwell Paper Clips, Metal",0.1,24,8,2,Office Supplies,Fasteners
AZ-2011-254910,3/16/2011,Scarlett Truchanas,Bari,Italy,South,Corporate,3/21/2011,Economy,Apulia,AZ-2011-254910,"Fiskars Trimmer, Steel",0,83,10,2,Office Supplies,Supplies
AZ-2011-8252363,3/17/2011,Jessica Paramor,Magdeburg,Germany,Central,Corporate,3/23/2011,Economy,Saxony-Anhalt,AZ-2011-8252363,"Hon Round Labels, 5000 Label Set",0,21,7,3,Office Supplies,Labels
AZ-2011-8252363,3/17/2011,Jessica Paramor,Magdeburg,Germany,Central,Corporate,3/23/2011,Economy,Saxony-Anhalt,AZ-2011-8252363,"Smead Folders, Industrial",0.1,81,12,5,Office Supplies,Storage
AZ-2011-4707711,3/18/2011,Sam Wood,Noisy-le-Sec,France,Central,Home Office,3/20/2011,Priority,Ile-de-France,AZ-2011-4707711,"Stockwell Clamps, Bulk Pack",0,57,5,3,Office Supplies,Fasteners
AZ-2011-1584987,3/18/2011,Charlie Brooks,Marseille,France,Central,Consumer,3/22/2011,Economy,Provence-Alpes-Côte d'Azur,AZ-2011-1584987,"Smead Shelving, Industrial",0.1,178,28,4,Office Supplies,Storage
AZ-2011-1916360,3/21/2011,Charles Builder,Cagliari,Italy,South,Consumer,3/23/2011,Economy Plus,Sardinia,AZ-2011-1916360,"Dania 3-Shelf Cabinet, Mobile",0,288,20,2,Furniture,Bookcases
AZ-2011-2169445,3/21/2011,Aaron Bootman,Marsala,Italy,South,Consumer,3/24/2011,Priority,Sicily,AZ-2011-2169445,"Harbour Creations Round Labels, Laser Printer Compatible",0,47,7,7,Office Supplies,Labels
AZ-2011-2169445,3/21/2011,Aaron Bootman,Marsala,Italy,South,Consumer,3/24/2011,Priority,Sicily,AZ-2011-2169445,"Elite Box Cutter, High Speed",0,105,42,3,Office Supplies,Supplies
AZ-2011-2169445,3/21/2011,Aaron Bootman,Marsala,Italy,South,Consumer,3/24/2011,Priority,Sicily,AZ-2011-2169445,"Apple Office Telephone, Cordless",0.4,82,14,2,Technology,Phones
AZ-2011-7024596,3/21/2011,Kayla Tearle,Basel,Switzerland,Central,Corporate,3/25/2011,Economy,Basel-Stadt,AZ-2011-7024596,"Binney & Smith Pens, Fluorescent",0,26,0,2,Office Supplies,Art
AZ-2011-7499604,3/21/2011,Gabriel Sanders,Stavanger,Norway,North,Consumer,3/26/2011,Economy,Rogaland,AZ-2011-7499604,"Rubbermaid Door Stop, Duo Pack",0,132,9,3,Furniture,Furnishings
AZ-2011-7499604,3/21/2011,Gabriel Sanders,Stavanger,Norway,North,Consumer,3/26/2011,Economy,Rogaland,AZ-2011-7499604,"Smead Folders, Wire Frame",0,50,3,3,Office Supplies,Storage
BN-2011-7253620,3/21/2011,Kayla Ronald,Emmen,Netherlands,Central,Corporate,3/27/2011,Economy,Drenthe,BN-2011-7253620,"StarTech Inkjet, White",0.5,747,-90,5,Technology,Machines
AZ-2011-6314494,3/22/2011,Mary Wilson,Augsburg,Germany,Central,Consumer,3/27/2011,Economy Plus,Bavaria,AZ-2011-6314494,"Acco Binder Covers, Economy",0,40,16,3,Office Supplies,Binders
AZ-2011-6314494,3/22/2011,Mary Wilson,Augsburg,Germany,Central,Consumer,3/27/2011,Economy Plus,Bavaria,AZ-2011-6314494,"Xerox Cards & Envelopes, Premium",0,90,27,2,Office Supplies,Paper
AZ-2011-3556179,3/23/2011,Paige Horsfall,Stralsund,Germany,Central,Home Office,3/27/2011,Economy,Mecklenburg-Vorpommern,AZ-2011-3556179,"Rubbermaid Frame, Duo Pack",0,770,85,7,Furniture,Furnishings
AZ-2011-3556179,3/23/2011,Paige Horsfall,Stralsund,Germany,Central,Home Office,3/27/2011,Economy,Mecklenburg-Vorpommern,AZ-2011-3556179,"SanDisk Cards & Envelopes, Recycled",0,193,8,4,Office Supplies,Paper
AZ-2011-8308381,3/24/2011,Lily Tyler,Carcassonne,France,Central,Home Office,3/27/2011,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2011-8308381,"Avery Binding Machine, Durable",0,453,27,9,Office Supplies,Binders
AZ-2011-8308381,3/24/2011,Lily Tyler,Carcassonne,France,Central,Home Office,3/27/2011,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2011-8308381,"Ibico 3-Hole Punch, Economy",0,152,76,5,Office Supplies,Binders
AZ-2011-8308381,3/24/2011,Lily Tyler,Carcassonne,France,Central,Home Office,3/27/2011,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2011-8308381,"Eldon File Cart, Single Width",0.1,230,20,2,Office Supplies,Storage
AZ-2011-8308381,3/24/2011,Lily Tyler,Carcassonne,France,Central,Home Office,3/27/2011,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2011-8308381,"Motorola Signal Booster, Full Size",0.15,246,3,2,Technology,Phones
AZ-2011-9505872,3/25/2011,Edward Zwar,Munich,Germany,Central,Consumer,3/27/2011,Economy Plus,Bavaria,AZ-2011-9505872,"OIC Clamps, Metal",0,99,45,5,Office Supplies,Fasteners
AZ-2011-8738856,3/25/2011,Anthony Stewart,Wigan,United Kingdom,North,Home Office,3/27/2011,Priority,England,AZ-2011-8738856,"Stanley Canvas, Easy-Erase",0,149,36,3,Office Supplies,Art
AZ-2011-5004051,3/25/2011,Charlie Wells,Sheffield,United Kingdom,North,Home Office,3/27/2011,Economy Plus,England,AZ-2011-5004051,"Stanley Highlighters, Blue",0.5,15,-9,2,Office Supplies,Art
AZ-2011-5004051,3/25/2011,Charlie Wells,Sheffield,United Kingdom,North,Home Office,3/27/2011,Economy Plus,England,AZ-2011-5004051,"Advantus Thumb Tacks, Metal",0.5,7,-4,1,Office Supplies,Fasteners
BN-2011-8211228,3/25/2011,Sharon Kerley,Helmond,Netherlands,Central,Consumer,3/30/2011,Economy Plus,North Brabant,BN-2011-8211228,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0.5,17,-12,3,Office Supplies,Labels
BN-2011-8211228,3/25/2011,Sharon Kerley,Helmond,Netherlands,Central,Consumer,3/30/2011,Economy Plus,North Brabant,BN-2011-8211228,"Nokia Audio Dock, Full Size",0.5,84,-55,1,Technology,Phones
AZ-2011-5185285,3/26/2011,Samuel Thomas,Castres,France,Central,Consumer,3/28/2011,Priority,Languedoc-Roussillon-Midi-Pyrénées,AZ-2011-5185285,"Tenex Lockers, Blue",0.1,551,98,3,Office Supplies,Storage
BN-2011-9474783,3/26/2011,Benjamin Humphries,Zurich,Switzerland,Central,Consumer,4/1/2011,Economy,Zürich,BN-2011-9474783,"Ibico 3-Hole Punch, Recycled",0,92,26,3,Office Supplies,Binders
AZ-2011-4565223,3/28/2011,Morgan Anderson,Foligno,Italy,South,Corporate,4/1/2011,Economy,Umbria,AZ-2011-4565223,"Stockwell Clamps, 12 Pack",0,93,45,5,Office Supplies,Fasteners
BN-2011-6425274,3/28/2011,Luca Graham,Dresden,Germany,Central,Consumer,4/2/2011,Economy,Saxony,BN-2011-6425274,"Stockwell Push Pins, Metal",0.5,22,-21,3,Office Supplies,Fasteners
BN-2011-6425274,3/28/2011,Luca Graham,Dresden,Germany,Central,Consumer,4/2/2011,Economy,Saxony,BN-2011-6425274,"Rogers Box, Industrial",0.6,39,-59,4,Office Supplies,Storage
AZ-2011-8743509,3/29/2011,Chelsea Bannister,Hamm,Germany,Central,Consumer,3/30/2011,Priority,North Rhine-Westphalia,AZ-2011-8743509,"Tenex Door Stop, Erganomic",0,170,27,4,Furniture,Furnishings
AZ-2011-8743509,3/29/2011,Chelsea Bannister,Hamm,Germany,Central,Consumer,3/30/2011,Priority,North Rhine-Westphalia,AZ-2011-8743509,"Kleencut Scissors, Serrated",0,38,3,2,Office Supplies,Supplies
AZ-2011-8743509,3/29/2011,Chelsea Bannister,Hamm,Germany,Central,Consumer,3/30/2011,Priority,North Rhine-Westphalia,AZ-2011-8743509,"Samsung Smart Phone, Cordless",0,639,45,1,Technology,Phones
BN-2011-2502895,3/29/2011,Juanita Smalls,Hanover,Germany,Central,Home Office,4/4/2011,Economy,Lower Saxony,BN-2011-2502895,"Novimex File Folder Labels, Alphabetical",0.5,8,-6,2,Office Supplies,Labels
AZ-2011-8369879,3/30/2011,Alexis Code,Troisdorf,Germany,Central,Corporate,4/3/2011,Economy,North Rhine-Westphalia,AZ-2011-8369879,"Novimex Swivel Stool, Black",0.1,729,-57,5,Furniture,Chairs
AZ-2011-8369879,3/30/2011,Alexis Code,Troisdorf,Germany,Central,Corporate,4/3/2011,Economy,North Rhine-Westphalia,AZ-2011-8369879,"Smead Box, Industrial",0.1,51,-1,5,Office Supplies,Storage
AZ-2011-8369879,3/30/2011,Alexis Code,Troisdorf,Germany,Central,Corporate,4/3/2011,Economy,North Rhine-Westphalia,AZ-2011-8369879,"Canon Personal Copier, Digital",0,285,14,2,Technology,Copiers
AZ-2011-8369879,3/30/2011,Alexis Code,Troisdorf,Germany,Central,Corporate,4/3/2011,Economy,North Rhine-Westphalia,AZ-2011-8369879,"Motorola Speaker Phone, VoIP",0,390,16,3,Technology,Phones
AZ-2011-5463300,3/31/2011,Toby Conway,Geneva,Switzerland,Central,Consumer,4/4/2011,Economy,Geneva,AZ-2011-5463300,"Eldon Clock, Erganomic",0,110,37,2,Furniture,Furnishings
AZ-2011-8060803,3/31/2011,Adam Bentley,Newcastle upon Tyne,United Kingdom,North,Consumer,4/4/2011,Economy,England,AZ-2011-8060803,"Sauder Classic Bookcase, Pine",0,2624,446,6,Furniture,Bookcases
AZ-2011-5463300,3/31/2011,Toby Conway,Geneva,Switzerland,Central,Consumer,4/4/2011,Economy,Geneva,AZ-2011-5463300,"Stanley Pens, Easy-Erase",0,21,9,2,Office Supplies,Art
AZ-2011-8060803,3/31/2011,Adam Bentley,Newcastle upon Tyne,United Kingdom,North,Consumer,4/4/2011,Economy,England,AZ-2011-8060803,"Sanford Pens, Easy-Erase",0,34,8,3,Office Supplies,Art
AZ-2011-8060803,3/31/2011,Adam Bentley,Newcastle upon Tyne,United Kingdom,North,Consumer,4/4/2011,Economy,England,AZ-2011-8060803,"Rogers Lockers, Blue",0,423,30,2,Office Supplies,Storage
BN-2011-2967562,3/31/2011,Angus De Groot,Gothenburg,Sweden,North,Corporate,4/6/2011,Economy,Västra Götaland,BN-2011-2967562,"Advantus Photo Frame, Durable",0.6,40,-44,2,Furniture,Furnishings
AZ-2011-8060550,4/1/2011,Harry Nelson,Treviso,Italy,South,Consumer,4/4/2011,Priority,Veneto,AZ-2011-8060550,"Stanley Canvas, Water Color",0,158,69,3,Office Supplies,Art
AZ-2011-8060550,4/1/2011,Harry Nelson,Treviso,Italy,South,Consumer,4/4/2011,Priority,Veneto,AZ-2011-8060550,"Wilson Jones Binding Machine, Recycled",0,296,32,6,Office Supplies,Binders
AZ-2011-8060550,4/1/2011,Harry Nelson,Treviso,Italy,South,Consumer,4/4/2011,Priority,Veneto,AZ-2011-8060550,"SanDisk Flash Drive, Programmable",0,123,50,3,Technology,Accessories
BN-2011-6893107,4/1/2011,Kayla Tearle,Rome,Italy,South,Corporate,4/4/2011,Priority,Lazio,BN-2011-6893107,"Apple Signal Booster, Full Size",0.4,497,-290,6,Technology,Phones
AZ-2011-7659767,4/4/2011,Alexandra Macdonald,Saint-Priest,France,Central,Corporate,4/6/2011,Priority,Auvergne-Rhône-Alpes,AZ-2011-7659767,"Office Star Rocking Chair, Red",0.1,507,175,4,Furniture,Chairs
AZ-2011-7089649,4/4/2011,Daryl Claypool,Le Havre,France,Central,Corporate,4/9/2011,Economy,Normandy,AZ-2011-7089649,"OIC Rubber Bands, Metal",0,86,33,5,Office Supplies,Fasteners
AZ-2011-9409671,4/4/2011,Aaron Bootman,Edinburgh,United Kingdom,North,Consumer,4/9/2011,Economy,Scotland,AZ-2011-9409671,"Binney & Smith Markers, Fluorescent",0,51,14,2,Office Supplies,Art
AZ-2011-9409671,4/4/2011,Aaron Bootman,Edinburgh,United Kingdom,North,Consumer,4/9/2011,Economy,Scotland,AZ-2011-9409671,"Novimex Shipping Labels, Alphabetical",0,32,16,3,Office Supplies,Labels
AZ-2011-3089735,4/5/2011,Alexandra Macdonald,La Seyne-sur-Mer,France,Central,Corporate,4/9/2011,Economy,Provence-Alpes-Côte d'Azur,AZ-2011-3089735,"Breville Microwave, White",0.1,1889,483,7,Office Supplies,Appliances
